id,name,total,over_votes,under_votes,Write-in,John James,Perry Johnson,Mike Cox,Aric Nesbitt
492900006018,"City of Flint, Precinct 18",4,,,0,0,1,3,0
492900007019,"City of Flint, Precinct 19",1,,,0,1,0,0,0
492900007020,"City of Flint, Precinct 20",32,,,0,22,4,6,0
492900007021,"City of Flint, Precinct 21",20,,,0,10,8,2,0
492900008022,"City of Flint, Precinct 22",2,,,0,2,0,0,0
492900008023,"City of Flint, Precinct 23",55,,,0,23,21,10,1
492900008024,"City of Flint, Precinct 24",23,,,0,8,8,7,0
492900009025,"City of Flint, Precinct 25",1,,,0,1,0,0,0
492900009026,"City of Flint, Precinct 26",10,,,0,4,4,1,1
492900009027,"City of Flint, Precinct 27",1,,,0,1,0,0,0
492900009028,"City of Flint, Precinct 28",16,,,1,7,5,3,0
492900009029,"City of Flint, Precinct 29",25,,,0,11,8,6,0
492902000001,"Flint Township, Precinct 1",119,,,0,59,44,16,0
492902000002,"Flint Township, Precinct 2",63,,,0,22,18,19,4
492902000003,"Flint Township, Precinct 3",219,,,3,104,70,40,2
492902000004,"Flint Township, Precinct 4",39,,,1,16,13,7,2
492902000005,"Flint Township, Precinct 5",119,,,0,60,38,20,1
492902000006,"Flint Township, Precinct 6",25,,,0,6,12,7,0
492902000007,"Flint Township, Precinct 7",51,,,0,30,12,9,0
492902000008,"Flint Township, Precinct 8",128,,,0,56,56,13,3
492920000001,"City of Flushing, Precinct 1",76,,,0,40,25,11,0
492920000002,"City of Flushing, Precinct 2",91,,,0,49,24,14,4
492920000003,"City of Flushing, Precinct 3",90,,,0,45,32,13,0
492920000004,"City of Flushing, Precinct 4",105,,,0,45,40,20,0
492922000001,"Flushing Township, Precinct 1",115,,,0,56,40,16,3
492922000002,"Flushing Township, Precinct 2",108,,,0,50,45,13,0
492922000003,"Flushing Township, Precinct 3",162,,,0,72,66,22,2
492922000004,"Flushing Township, Precinct 4",106,,,0,56,35,15,0
492942000001,"Forest Township, Precinct 1",316,,,0,140,111,56,9
493122000001,"Gaines Township, Precinct 1",44,,,0,25,15,2,2
493122000002,"Gaines Township, Precinct 2",10,,,0,6,3,1,0
493122000003,"Gaines Township, Precinct 3",16,,,0,6,10,0,0
493180000001,"Genesee Township, Precinct 1",69,,,0,26,28,11,4
493180000002,"Genesee Township, Precinct 2",13,,,0,2,9,2,0
493180000003,"Genesee Township, Precinct 3",107,,,0,46,44,16,1
493180000004,"Genesee Township, Precinct 4",88,,,0,44,28,14,2
493180000005,"Genesee Township, Precinct 5",84,,,1,28,40,12,3
493180000006,"Genesee Township, Precinct 6",76,,,0,30,33,11,2
493180000007,"Genesee Township, Precinct 7",52,,,0,31,11,8,2
493328000001,"City of Grand Blanc, Precinct 1",181,,,0,111,41,26,3
493328000002,"City of Grand Blanc, Precinct 2",176,,,0,88,52,34,2
493330000001,"Grand Blanc Township, Precinct 1",138,,,1,68,46,20,3
493330000002,"Grand Blanc Township, Precinct 2",47,,,0,19,20,5,3
493330000003,"Grand Blanc Township, Precinct 3",206,,,2,110,61,29,4
493330000004,"Grand Blanc Township, Precinct 4",227,,,0,109,73,44,1
493330000005,"Grand Blanc Township, Precinct 5",286,,,0,162,73,50,1
493330000006,"Grand Blanc Township, Precinct 6",198,,,0,101,45,48,4
493330000007,"Grand Blanc Township, Precinct 7",302,,,0,178,75,48,1
493330000008,"Grand Blanc Township, Precinct 8",258,,,1,131,95,31,0
493330000009,"Grand Blanc Township, Precinct 9",115,,,0,45,43,27,0
493330000010,"Grand Blanc Township, Precinct 10",80,,,0,34,28,17,1
494782000001,"City of Linden, Precinct 1",316,,,0,157,104,49,6
495528000001,"City of Montrose, Precinct 1",10,,,0,5,1,2,2
495530000001,"Montrose Township, Precinct 1",56,,,0,20,22,12,2
495530000002,"Montrose Township, Precinct 2",48,,,0,26,18,4,0
495530000003,"Montrose Township, Precinct 3",69,,,0,33,28,8,0
495530000004,"Montrose Township, Precinct 4",93,,,0,47,31,15,0
495596000001,"City of Mount Morris, Precinct 1",9,,,0,6,2,0,1
495598000001,"Mount Morris Township, Precinct 1",17,,,0,10,2,4,1
495598000002,"Mount Morris Township, Precinct 2",64,,,0,30,20,10,4
495598000003,"Mount Morris Township, Precinct 3",37,,,0,18,14,4,1
495598000004,"Mount Morris Township, Precinct 4",88,,,0,39,34,13,2
495598000005,"Mount Morris Township, Precinct 5",33,,,0,13,13,7,0
495598000006,"Mount Morris Township, Precinct 6",22,,,0,8,11,2,1
495598000007,"Mount Morris Township, Precinct 7",10,,,2,4,3,0,1
495598000008,"Mount Morris Township, Precinct 8",10,,,0,8,0,2,0
495598000009,"Mount Morris Township, Precinct 9",11,,,0,4,6,1,0
495598000010,"Mount Morris Township, Precinct 10",3,,,0,1,2,0,0
495616000001,"Mundy Township, Precinct 1",183,,,0,88,72,23,0
495616000002,"Mundy Township, Precinct 2",118,,,1,58,39,18,2
495616000003,"Mundy Township, Precinct 3",191,,,0,87,74,27,3
495616000004,"Mundy Township, Precinct 4",123,,,0,61,42,15,5
495616000005,"Mundy Township, Precinct 5",111,,,0,50,40,21,0
495616000006,"Mundy Township, Precinct 6",94,,,0,60,20,14,0
495616000007,"Mundy Township, Precinct 7",93,,,0,41,30,22,0
496818000001,"Richfield Township, Precinct 1",350,,,1,175,113,57,4
496818000002,"Richfield Township, Precinct 2",166,,,0,93,45,27,1
497770000001,"City of Swartz Creek, Precinct 1",14,,,0,9,4,1,0
497770000002,"City of Swartz Creek, Precinct 2",10,,,0,7,1,2,0
497770000003,"City of Swartz Creek, Precinct 3",13,,,0,7,4,2,0
497770000004,"City of Swartz Creek, Precinct 4",13,,,0,3,7,3,0
497946000001,"Thetford Township, Precinct 1",137,,,0,62,52,19,4
497946000003,"Thetford Township, Precinct 2",134,,,0,43,61,30,0
498238000001,"Vienna Township, Precinct 1",180,,,0,95,57,27,1
498238000002,"Vienna Township, Precinct 2",161,,,0,69,59,32,1
498238000003,"Vienna Township, Precinct 3",108,,,0,50,43,14,1
498238000004,"Vienna Township, Precinct 4",127,,,0,58,49,20,0
498238000005,"Vienna Township, Precinct 5",137,,,0,70,42,24,1
