id,name,total,over_votes,under_votes,Write-in,Jocelyn Benson,Christopher Robert Swanson
492900002004,"City of Flint, Precinct 4",9,,,0,7,2
492900002005,"City of Flint, Precinct 5",25,,,0,13,12
492900002006,"City of Flint, Precinct 6",27,,,0,13,14
492900002007,"City of Flint, Precinct 7",13,,,0,4,9
492900003008,"City of Flint, Precinct 8",18,,,0,8,10
492900003009,"City of Flint, Precinct 9",8,,,0,4,4
492900003010,"City of Flint, Precinct 10",3,,,0,3,0
492900004011,"City of Flint, Precinct 11",8,,,0,3,5
492900004012,"City of Flint, Precinct 12",15,,,0,7,8
492900005013,"City of Flint, Precinct 13",2,,,0,1,1
492900005014,"City of Flint, Precinct 14",40,,,0,24,16
492900005015,"City of Flint, Precinct 15",44,,,0,25,19
492900006016,"City of Flint, Precinct 16",30,,,0,15,15
492900006017,"City of Flint, Precinct 17",12,,,0,7,5
492900006018,"City of Flint, Precinct 18",1,,,0,1,0
492900007019,"City of Flint, Precinct 19",7,,,0,4,3
492900007020,"City of Flint, Precinct 20",55,,,0,37,18
492900007021,"City of Flint, Precinct 21",39,,,0,23,16
492900008022,"City of Flint, Precinct 22",1,,,0,1,0
492900008023,"City of Flint, Precinct 23",44,,,0,25,19
492900008024,"City of Flint, Precinct 24",16,,,0,12,4
492900009025,"City of Flint, Precinct 25",2,,,0,0,2
492900009026,"City of Flint, Precinct 26",6,,,0,5,1
492900009027,"City of Flint, Precinct 27",0,,,0,0,0
492900009028,"City of Flint, Precinct 28",13,,,0,8,5
492900009029,"City of Flint, Precinct 29",8,,,0,5,3
492902000001,"Flint Township, Precinct 1",129,,,0,65,64
492902000002,"Flint Township, Precinct 2",67,,,0,41,26
492902000003,"Flint Township, Precinct 3",72,,,0,39,33
492902000004,"Flint Township, Precinct 4",20,,,0,15,5
492902000005,"Flint Township, Precinct 5",111,,,0,36,75
492902000006,"Flint Township, Precinct 6",12,,,0,8,4
492902000007,"Flint Township, Precinct 7",13,,,0,7,6
492902000008,"Flint Township, Precinct 8",31,,,0,11,20
492920000001,"City of Flushing, Precinct 1",18,,,0,9,9
492920000002,"City of Flushing, Precinct 2",39,,,0,23,16
492920000003,"City of Flushing, Precinct 3",18,,,0,11,7
492920000004,"City of Flushing, Precinct 4",34,,,0,19,15
492922000001,"Flushing Township, Precinct 1",21,,,0,9,12
492922000002,"Flushing Township, Precinct 2",20,,,0,12,8
492922000003,"Flushing Township, Precinct 3",33,,,0,18,15
492922000004,"Flushing Township, Precinct 4",23,,,0,15,8
492942000001,"Forest Township, Precinct 1",47,,,0,23,24
493122000001,"Gaines Township, Precinct 1",37,,,0,10,27
493122000002,"Gaines Township, Precinct 2",17,,,0,9,8
493122000003,"Gaines Township, Precinct 3",24,,,0,8,16
493180000001,"Genesee Township, Precinct 1",6,,,0,2,4
493180000002,"Genesee Township, Precinct 2",4,,,0,2,2
493180000003,"Genesee Township, Precinct 3",14,,,0,8,6
493180000004,"Genesee Township, Precinct 4",13,,,0,6,7
493180000005,"Genesee Township, Precinct 5",29,,,0,16,13
493180000006,"Genesee Township, Precinct 6",15,,,0,7,8
493180000007,"Genesee Township, Precinct 7",7,,,0,4,3
493328000001,"City of Grand Blanc, Precinct 1",50,,,0,35,15
493328000002,"City of Grand Blanc, Precinct 2",32,,,0,20,12
493330000001,"Grand Blanc Township, Precinct 1",37,,,0,17,20
493330000002,"Grand Blanc Township, Precinct 2",9,,,0,2,7
493330000003,"Grand Blanc Township, Precinct 3",65,,,0,39,26
493330000004,"Grand Blanc Township, Precinct 4",52,,,0,33,19
493330000005,"Grand Blanc Township, Precinct 5",12,,,0,11,1
493330000006,"Grand Blanc Township, Precinct 6",63,,,0,24,39
493330000007,"Grand Blanc Township, Precinct 7",80,,,0,45,35
493330000008,"Grand Blanc Township, Precinct 8",54,,,0,25,29
493330000009,"Grand Blanc Township, Precinct 9",24,,,0,12,12
493330000010,"Grand Blanc Township, Precinct 10",29,,,0,17,12
494782000001,"City of Linden, Precinct 1",65,,,0,43,22
495528000001,"City of Montrose, Precinct 1",17,,,0,12,5
495530000001,"Montrose Township, Precinct 1",9,,,0,6,3
495530000002,"Montrose Township, Precinct 2",11,,,0,4,7
495530000003,"Montrose Township, Precinct 3",10,,,0,6,4
495530000004,"Montrose Township, Precinct 4",14,,,0,5,9
495596000001,"City of Mount Morris, Precinct 1",13,,,0,10,3
495598000001,"Mount Morris Township, Precinct 1",2,,,0,0,2
495598000002,"Mount Morris Township, Precinct 2",10,,,0,6,4
495598000003,"Mount Morris Township, Precinct 3",2,,,0,0,2
495598000004,"Mount Morris Township, Precinct 4",22,,,0,13,9
495598000005,"Mount Morris Township, Precinct 5",7,,,0,3,4
495598000006,"Mount Morris Township, Precinct 6",4,,,0,1,3
495598000007,"Mount Morris Township, Precinct 7",12,,,0,5,7
495598000008,"Mount Morris Township, Precinct 8",15,,,0,10,5
495598000009,"Mount Morris Township, Precinct 9",5,,,0,3,2
495598000010,"Mount Morris Township, Precinct 10",12,,,0,10,2
495616000001,"Mundy Township, Precinct 1",34,,,1,19,14
495616000002,"Mundy Township, Precinct 2",12,,,0,9,3
495616000003,"Mundy Township, Precinct 3",24,,,0,16,8
495616000004,"Mundy Township, Precinct 4",17,,,0,9,8
495616000005,"Mundy Township, Precinct 5",18,,,0,7,11
495616000006,"Mundy Township, Precinct 6",16,,,0,10,6
495616000007,"Mundy Township, Precinct 7",23,,,0,16,7
496818000001,"Richfield Township, Precinct 1",64,,,0,32,32
496818000002,"Richfield Township, Precinct 2",43,,,0,25,18
497770000001,"City of Swartz Creek, Precinct 1",34,,,0,19,15
497770000002,"City of Swartz Creek, Precinct 2",31,,,0,14,17
497770000003,"City of Swartz Creek, Precinct 3",17,,,0,7,10
497770000004,"City of Swartz Creek, Precinct 4",25,,,0,13,12
497946000001,"Thetford Township, Precinct 1",26,,,0,15,11
497946000003,"Thetford Township, Precinct 2",35,,,0,27,8
498238000001,"Vienna Township, Precinct 1",21,,,0,12,9
498238000002,"Vienna Township, Precinct 2",23,,,0,16,7
498238000003,"Vienna Township, Precinct 3",22,,,0,19,3
498238000004,"Vienna Township, Precinct 4",17,,,0,12,5
498238000005,"Vienna Township, Precinct 5",16,,,0,6,10
