id,name,total,over_votes,under_votes,Write-in,Haley Stevens,Abdul El-Sayed,Mallory McMorrow
492900001003,"City of Flint, Precinct 3",11,,,0,8,1,2
492900002004,"City of Flint, Precinct 4",94,,,0,75,14,5
492900002005,"City of Flint, Precinct 5",280,,,0,201,63,16
492900002006,"City of Flint, Precinct 6",305,,,0,224,73,8
492900002007,"City of Flint, Precinct 7",87,,,0,62,25,0
492900003008,"City of Flint, Precinct 8",150,,,0,117,29,4
492900003009,"City of Flint, Precinct 9",136,,,0,97,24,15
492900003010,"City of Flint, Precinct 10",104,,,0,61,37,6
492900004011,"City of Flint, Precinct 11",139,,,0,93,39,7
492900004012,"City of Flint, Precinct 12",205,,,1,112,79,13
492900005013,"City of Flint, Precinct 13",4,,,0,0,3,1
492900005014,"City of Flint, Precinct 14",274,,,0,203,64,7
492900005015,"City of Flint, Precinct 15",214,,,0,94,106,14
492900006016,"City of Flint, Precinct 16",222,,,0,140,73,9
492900006017,"City of Flint, Precinct 17",170,,,0,96,69,5
492900006018,"City of Flint, Precinct 18",23,,,0,14,8,1
492900007019,"City of Flint, Precinct 19",111,,,0,77,28,6
492900007020,"City of Flint, Precinct 20",359,,,0,199,148,12
492900007021,"City of Flint, Precinct 21",467,,,0,275,168,24
492900008022,"City of Flint, Precinct 22",9,,,0,7,2,0
492900008023,"City of Flint, Precinct 23",407,,,0,258,138,11
492900008024,"City of Flint, Precinct 24",157,,,0,92,53,12
492900009025,"City of Flint, Precinct 25",19,,,0,7,12,0
492900009026,"City of Flint, Precinct 26",46,,,0,33,7,6
492900009027,"City of Flint, Precinct 27",1,,,0,0,1,0
492900009028,"City of Flint, Precinct 28",175,,,0,117,50,8
492900009029,"City of Flint, Precinct 29",155,,,0,102,44,9
492902000001,"Flint Township, Precinct 1",759,,,1,505,217,36
492902000002,"Flint Township, Precinct 2",383,,,0,275,81,27
492902000003,"Flint Township, Precinct 3",569,,,0,348,189,32
492902000004,"Flint Township, Precinct 4",115,,,0,53,52,10
492902000005,"Flint Township, Precinct 5",342,,,0,194,133,15
492902000006,"Flint Township, Precinct 6",124,,,0,78,39,7
492902000007,"Flint Township, Precinct 7",138,,,1,78,47,12
492902000008,"Flint Township, Precinct 8",448,,,0,259,169,20
492920000001,"City of Flushing, Precinct 1",282,,,0,181,94,7
492920000002,"City of Flushing, Precinct 2",258,,,0,136,113,9
492920000003,"City of Flushing, Precinct 3",212,,,0,98,98,16
492920000004,"City of Flushing, Precinct 4",246,,,0,143,98,5
492922000001,"Flushing Township, Precinct 1",228,,,0,127,87,14
492922000002,"Flushing Township, Precinct 2",188,,,0,102,64,22
492922000003,"Flushing Township, Precinct 3",348,,,0,223,114,11
492922000004,"Flushing Township, Precinct 4",208,,,0,138,64,6
492942000001,"Forest Township, Precinct 1",395,,,0,266,102,27
493122000001,"Gaines Township, Precinct 1",0,,,0,0,0,0
493122000002,"Gaines Township, Precinct 2",0,,,0,0,0,0
493122000003,"Gaines Township, Precinct 3",0,,,0,0,0,0
493180000001,"Genesee Township, Precinct 1",217,,,0,144,60,13
493180000002,"Genesee Township, Precinct 2",84,,,0,60,22,2
493180000003,"Genesee Township, Precinct 3",258,,,0,172,78,8
493180000004,"Genesee Township, Precinct 4",217,,,0,137,66,14
493180000005,"Genesee Township, Precinct 5",359,,,0,239,105,15
493180000006,"Genesee Township, Precinct 6",195,,,0,134,52,9
493180000007,"Genesee Township, Precinct 7",197,,,2,127,59,9
493328000001,"City of Grand Blanc, Precinct 1",457,,,0,211,207,39
493328000002,"City of Grand Blanc, Precinct 2",474,,,1,288,157,28
493330000001,"Grand Blanc Township, Precinct 1",507,,,0,286,201,20
493330000002,"Grand Blanc Township, Precinct 2",122,,,0,64,45,13
493330000003,"Grand Blanc Township, Precinct 3",512,,,0,293,190,29
493330000004,"Grand Blanc Township, Precinct 4",602,,,0,356,213,33
493330000005,"Grand Blanc Township, Precinct 5",332,,,0,243,67,22
493330000006,"Grand Blanc Township, Precinct 6",337,,,0,165,150,22
493330000007,"Grand Blanc Township, Precinct 7",597,,,0,310,247,40
493330000008,"Grand Blanc Township, Precinct 8",505,,,1,279,200,25
493330000009,"Grand Blanc Township, Precinct 9",332,,,0,174,143,15
493330000010,"Grand Blanc Township, Precinct 10",357,,,0,223,119,15
494782000001,"City of Linden, Precinct 1",389,,,0,227,144,18
495528000001,"City of Montrose, Precinct 1",0,,,0,0,0,0
495530000001,"Montrose Township, Precinct 1",105,,,0,77,24,4
495530000002,"Montrose Township, Precinct 2",85,,,0,53,25,7
495530000003,"Montrose Township, Precinct 3",90,,,0,56,25,9
495530000004,"Montrose Township, Precinct 4",111,,,0,81,29,1
495596000001,"City of Mount Morris, Precinct 1",0,,,0,0,0,0
495598000001,"Mount Morris Township, Precinct 1",75,,,0,55,14,6
495598000002,"Mount Morris Township, Precinct 2",152,,,0,102,40,10
495598000003,"Mount Morris Township, Precinct 3",123,,,0,87,32,4
495598000004,"Mount Morris Township, Precinct 4",254,,,0,156,85,13
495598000005,"Mount Morris Township, Precinct 5",160,,,0,117,29,14
495598000006,"Mount Morris Township, Precinct 6",106,,,0,80,18,8
495598000007,"Mount Morris Township, Precinct 7",193,,,0,157,32,4
495598000008,"Mount Morris Township, Precinct 8",143,,,0,125,14,4
495598000009,"Mount Morris Township, Precinct 9",119,,,0,99,13,7
495598000010,"Mount Morris Township, Precinct 10",84,,,0,62,17,5
495616000001,"Mundy Township, Precinct 1",464,,,1,251,184,28
495616000002,"Mundy Township, Precinct 2",260,,,0,163,92,5
495616000003,"Mundy Township, Precinct 3",347,,,1,212,119,15
495616000004,"Mundy Township, Precinct 4",201,,,0,123,66,12
495616000005,"Mundy Township, Precinct 5",192,,,0,104,73,15
495616000006,"Mundy Township, Precinct 6",99,,,0,52,40,7
495616000007,"Mundy Township, Precinct 7",169,,,0,105,58,6
496818000001,"Richfield Township, Precinct 1",612,,,0,374,192,46
496818000002,"Richfield Township, Precinct 2",213,,,0,120,83,10
497770000001,"City of Swartz Creek, Precinct 1",0,,,0,0,0,0
497770000002,"City of Swartz Creek, Precinct 2",0,,,0,0,0,0
497770000003,"City of Swartz Creek, Precinct 3",0,,,0,0,0,0
497770000004,"City of Swartz Creek, Precinct 4",0,,,0,0,0,0
497946000001,"Thetford Township, Precinct 1",243,,,0,185,51,7
497946000003,"Thetford Township, Precinct 2",252,,,0,176,61,15
498238000001,"Vienna Township, Precinct 1",301,,,0,222,64,15
498238000002,"Vienna Township, Precinct 2",270,,,0,160,93,17
498238000003,"Vienna Township, Precinct 3",239,,,0,152,71,16
498238000004,"Vienna Township, Precinct 4",278,,,0,180,86,12
498238000005,"Vienna Township, Precinct 5",211,,,0,140,57,14
