id,name,total,over_votes,under_votes,Write-in,Haley Stevens,Abdul El-Sayed,Mallory McMorrow
991652000001,"Clinton Township, Precinct 1",59,,,0,24,33,2
991652000002,"Clinton Township, Precinct 2",24,,,0,7,17,0
991652000003,"Clinton Township, Precinct 3",45,,,0,14,30,1
991652000004,"Clinton Township, Precinct 4",33,,,0,7,25,1
991652000005,"Clinton Township, Precinct 5",37,,,0,19,17,1
991652000006,"Clinton Township, Precinct 6",38,,,0,18,20,0
991652000007,"Clinton Township, Precinct 7",19,,,0,8,11,0
991652000008,"Clinton Township, Precinct 8",42,,,0,12,30,0
991652000009,"Clinton Township, Precinct 9",30,,,0,7,22,1
991652000010,"Clinton Township, Precinct 10",46,,,0,10,36,0
991652000011,"Clinton Township, Precinct 11",27,,,0,11,16,0
991652000012,"Clinton Township, Precinct 12",28,,,0,11,14,3
991652000013,"Clinton Township, Precinct 13",35,,,0,10,25,0
991652000014,"Clinton Township, Precinct 14",25,,,0,4,21,0
991652000015,"Clinton Township, Precinct 15",26,,,0,9,17,0
991652000016,"Clinton Township, Precinct 16",33,,,0,13,20,0
991652000017,"Clinton Township, Precinct 17",28,,,0,14,14,0
991652000018,"Clinton Township, Precinct 18",27,,,0,12,15,0
993682000001,"Harrison Township, Precinct 1",32,,,0,17,15,0
993682000002,"Harrison Township, Precinct 2",27,,,0,12,15,0
993682000003,"Harrison Township, Precinct 3",43,,,0,21,20,2
993682000004,"Harrison Township, Precinct 4",63,,,0,27,35,1
993682000005,"Harrison Township, Precinct 5",46,,,0,16,28,2
993682000006,"Harrison Township, Precinct 6",16,,,0,7,7,2
994690000001,"Lenox Township, Precinct 1",7,,,0,5,2,0
994690000002,"Lenox Township, Precinct 2",20,,,0,9,10,1
994690000003,"Lenox Township, Precinct 3",21,,,0,6,15,0
994690000004,"Lenox Township, Precinct 4",16,,,0,7,8,1
995048000001,"Macomb Township, Precinct 1",28,,,0,14,14,0
995048000002,"Macomb Township, Precinct 2",34,,,0,9,24,1
995048000003,"Macomb Township, Precinct 3",24,,,0,9,15,0
995048000004,"Macomb Township, Precinct 4",22,,,0,10,10,2
995048000005,"Macomb Township, Precinct 5",41,,,0,20,20,1
995048000006,"Macomb Township, Precinct 6",25,,,0,13,10,2
995048000007,"Macomb Township, Precinct 7",34,,,0,10,24,0
995048000008,"Macomb Township, Precinct 8",40,,,0,13,26,1
995048000009,"Macomb Township, Precinct 9",43,,,0,15,27,1
995048000010,"Macomb Township, Precinct 10",37,,,0,11,25,1
995048000011,"Macomb Township, Precinct 11",17,,,0,8,9,0
995048000012,"Macomb Township, Precinct 12",14,,,0,3,10,1
995048000013,"Macomb Township, Precinct 13",30,,,0,5,25,0
995048000014,"Macomb Township, Precinct 14",41,,,0,19,22,0
995048000015,"Macomb Township, Precinct 15",59,,,0,23,35,1
995048000016,"Macomb Township, Precinct 16",23,,,0,10,13,0
995048000017,"Macomb Township, Precinct 17",12,,,0,2,10,0
995048000018,"Macomb Township, Precinct 18",28,,,0,19,8,1
995048000019,"Macomb Township, Precinct 19",40,,,0,19,21,0
995048000020,"Macomb Township, Precinct 20",28,,,0,7,19,2
995048000021,"Macomb Township, Precinct 21",28,,,0,8,16,4
995048000022,"Macomb Township, Precinct 22",34,,,0,12,22,0
995048000023,"Macomb Township, Precinct 23",16,,,0,5,11,0
995048000024,"Macomb Township, Precinct 24",24,,,0,15,9,0
996742000001,"Ray Township, Precinct 1",7,,,0,4,3,0
996742000002,"Ray Township, Precinct 2",3,,,0,1,2,0
996840000001,"Richmond Township, Precinct 1",14,,,0,11,3,0
996840000002,"Richmond Township, Precinct 2",16,,,0,9,7,0
997282000001,"Shelby Charter Township, Precinct 1",13,,,0,3,8,2
997282000002,"Shelby Charter Township, Precinct 2",23,,,0,10,12,1
997282000003,"Shelby Charter Township, Precinct 3",27,,,0,13,14,0
997282000004,"Shelby Charter Township, Precinct 4",21,,,0,10,11,0
997282000005,"Shelby Charter Township, Precinct 5",40,,,0,21,19,0
997282000006,"Shelby Charter Township, Precinct 6",22,,,0,7,15,0
997282000007,"Shelby Charter Township, Precinct 7",10,,,0,1,9,0
997282000008,"Shelby Charter Township, Precinct 8",22,,,0,6,15,1
997282000009,"Shelby Charter Township, Precinct 9",60,,,0,19,41,0
997282000010,"Shelby Charter Township, Precinct 10",35,,,0,15,19,1
997282000011,"Shelby Charter Township, Precinct 11",18,,,0,5,13,0
997282000012,"Shelby Charter Township, Precinct 12",53,,,0,30,23,0
997282000013,"Shelby Charter Township, Precinct 13",25,,,0,8,14,3
997282000014,"Shelby Charter Township, Precinct 14",46,,,0,19,27,0
997282000015,"Shelby Charter Township, Precinct 15",26,,,0,6,20,0
997282000016,"Shelby Charter Township, Precinct 16",30,,,0,12,18,0
997282000017,"Shelby Charter Township, Precinct 17",25,,,0,10,14,1
997282000018,"Shelby Charter Township, Precinct 18",20,,,0,7,13,0
997282000019,"Shelby Charter Township, Precinct 19",29,,,0,4,25,0
997282000020,"Shelby Charter Township, Precinct 20",31,,,0,11,20,0
998412000001,"Washington Township, Precinct 1",39,,,0,10,28,1
998412000002,"Washington Township, Precinct 2",22,,,0,7,15,0
998412000003,"Washington Township, Precinct 3",18,,,0,5,13,0
998412000004,"Washington Township, Precinct 4",18,,,0,10,8,0
998412000005,"Washington Township, Precinct 5",18,,,0,5,13,0
998412000006,"Washington Township, Precinct 6",31,,,0,10,19,2
998412000007,"Washington Township, Precinct 7",17,,,0,9,8,0
