name,ballots,Abdul El-Sayed,Mallory McMorrow,Haley Stevens,Write-in,id
"City of Detroit, Precinct 394",91,9,2,69,0,1632200007394.0
"City of Detroit, Precinct 395",50,5,0,39,0,1632200007395.0
"City of Detroit, Precinct 396",124,17,1,88,0,1632200007396.0
"City of Detroit, Precinct 398",112,18,7,68,0,1632200007398.0
"City of Detroit, Precinct 399",123,18,6,86,1,1632200007399.0
"City of Detroit, Precinct 400",112,15,1,81,0,1632200007400.0
"City of Detroit, Precinct 402",57,2,2,46,0,1632200002402.0
"City of Detroit, Precinct 403",136,21,6,92,0,1632200002403.0
"City of Detroit, Precinct 404",47,9,1,32,0,1632200007404.0
"City of Detroit, Precinct 405",85,5,2,65,0,1632200007405.0
"City of Detroit, Precinct 406",120,11,6,85,0,1632200007406.0
"City of Detroit, Precinct 407",29,1,0,24,0,1632200007407.0
"City of Detroit, Precinct 408",74,6,4,56,0,1632200007408.0
"City of Detroit, Precinct 409",99,9,4,72,0,1632200007409.0
"City of Detroit, Precinct 410",179,23,5,136,1,1632200007410.0
"City of Detroit, Precinct 411",166,22,5,124,0,1632200007411.0
"City of Detroit, Precinct 413",168,21,1,129,0,1632200007413.0
"City of Detroit, Precinct 414",52,8,2,33,0,1632200007414.0
"City of Detroit, Precinct 415",110,18,3,78,0,1632200007415.0
"City of Detroit, Precinct 416",36,3,2,28,0,1632200006416.0
"City of Detroit, Precinct 417",38,5,1,26,0,1632200006417.0
"City of Detroit, Precinct 418",102,19,6,65,0,1632200006418.0
"City of Detroit, Precinct 419",95,12,2,69,0,1632200006419.0
"City of Detroit, Precinct 420",60,7,3,38,0,1632200006420.0
"City of Detroit, Precinct 421",17,3,0,13,0,1632200006421.0
"City of Detroit, Precinct 422",67,9,0,49,0,1632200006422.0
"City of Detroit, Precinct 423",63,17,2,31,0,1632200006423.0
"City of Detroit, Precinct 424",37,10,0,19,0,1632200006424.0
"City of Detroit, Precinct 425",71,32,2,25,0,1632200006425.0
"City of Detroit, Precinct 426",112,11,2,83,0,1632200005426.0
"City of Detroit, Precinct 428",89,24,2,58,0,1632200005428.0
"City of Detroit, Precinct 429",76,4,5,52,0,1632200005429.0
"City of Detroit, Precinct 430",120,9,2,87,1,1632200005430.0
"City of Detroit, Precinct 432",123,13,2,86,1,1632200005432.0
"City of Detroit, Precinct 433",58,8,4,38,0,1632200005433.0
"City of Detroit, Precinct 434",55,1,0,49,0,1632200005434.0
"City of Detroit, Precinct 435",27,7,0,19,0,1632200005435.0
"City of Detroit, Precinct 436",115,51,4,49,0,1632200005436.0
"City of Detroit, Precinct 437",74,27,0,45,0,1632200005437.0
"City of Detroit, Precinct 438",71,16,1,45,0,1632200005438.0
"City of Detroit, Precinct 439",70,9,3,52,0,1632200005439.0
"City of Detroit, Precinct 440",29,2,1,21,0,1632200005440.0
"City of Detroit, Precinct 441",134,21,2,83,0,1632200005441.0
"City of Detroit, Precinct 442",160,44,1,93,0,1632200005442.0
"City of Detroit, Precinct 443",3,0,0,3,0,1632200005443.0
"City of Detroit, Precinct 444",0,0,0,0,0,1632200006444.0
"City of Detroit, Precinct 446",73,14,2,55,0,1632200005446.0
"City of Detroit, Precinct 447",76,14,4,51,0,1632200005447.0
"City of Detroit, Precinct 448",52,11,2,26,0,1632200005448.0
"City of Detroit, Precinct 449",74,14,1,56,0,1632200005449.0
"City of Detroit, Precinct 450",0,0,0,0,0,1632200005450.0
"City of Detroit, Precinct 452",38,3,1,27,0,1632200005452.0
"City of Detroit, Precinct 453",62,4,3,50,0,1632200006453.0
"City of Detroit, Precinct 457",73,8,2,51,0,1632200006457.0
"City of Detroit, Precinct 458",56,7,4,32,0,1632200006458.0
"City of Detroit, Precinct 460",56,9,6,31,0,1632200006460.0
"City of Detroit, Precinct 461",191,87,7,73,0,1632200006461.0
"City of Detroit, Precinct 462",87,30,2,46,0,1632200006462.0
"City of Detroit, Precinct 464",123,79,3,29,0,1632200006464.0
"City of Detroit, Precinct 466",161,21,4,109,0,1632200006466.0
"City of Detroit, Precinct 470",90,33,4,41,0,1632200006470.0
"City of Detroit, Precinct 471",51,24,3,14,0,1632200006471.0
"City of Detroit, Precinct 472",72,30,0,24,0,1632200006472.0
"City of Detroit, Precinct 473",107,35,2,54,0,1632200006473.0
"City of Detroit, Precinct 474",44,12,0,21,0,1632200006474.0
"City of Detroit, Precinct 475",29,14,0,14,0,1632200006475.0
"City of Detroit, Precinct 477",126,26,4,64,1,1632200006477.0
"City of Detroit, Precinct 479",37,9,2,19,0,1632200006479.0
"City of Detroit, Precinct 480",75,20,4,38,0,1632200006480.0
"City of Detroit, Precinct 481",102,49,4,33,0,1632200006481.0
"City of Detroit, Precinct 482",130,11,2,109,0,1632200006482.0
"City of Detroit, Precinct 483",152,20,4,112,0,1632200006483.0
"City of Detroit, Precinct 484",134,21,4,88,0,1632200006484.0
"City of Detroit, Precinct 485",138,22,5,101,0,1632200006485.0
"City of Detroit, Precinct 490",10,0,0,5,0,1632200002490.0
"City of Detroit, Precinct 491",142,15,5,108,1,1632200004491.0
"City of Detroit, Precinct 493",131,8,6,96,0,1632200005493.0
"City of Detroit, Precinct 495",106,24,1,75,0,1632200001495.0
"City of Detroit, Precinct 496",192,58,4,111,0,1632200005496.0
"City of Detroit, Precinct 497",88,11,4,61,0,1632200005497.0
"City of Detroit, Precinct 500",53,37,1,9,1,1632200006500.0
"City of Detroit, Precinct 501",105,13,2,82,0,1632200001501.0
"City of Detroit, Precinct 502",68,8,2,42,0,1632200004502.0
"City of Ecorse, Precinct 1",0,0,0,0,0,1632474000001.0
"City of Ecorse, Precinct 2",0,0,0,0,0,1632474000002.0
"City of Ecorse, Precinct 3",0,0,0,0,0,1632474000003.0
"City of Ecorse, Precinct 4",0,0,0,0,0,1632474000004.0
"City of Flat Rock, Precinct 1",0,0,0,0,0,1632836000001.0
"City of Flat Rock, Precinct 2",0,0,0,0,0,1632836000002.0
"City of Flat Rock, Precinct 3",0,0,0,0,0,1632836000003.0
"City of Garden City, Precinct 1",0,0,0,0,0,1633142000001.0
"City of Garden City, Precinct 2",0,0,0,0,0,1633142000002.0
"City of Garden City, Precinct 3",0,0,0,0,0,1633142000003.0
"City of Garden City, Precinct 4",0,0,0,0,0,1633142000004.0
"City of Garden City, Precinct 5",0,0,0,0,0,1633142000005.0
"City of Garden City, Precinct 6",0,0,0,0,0,1633142000006.0
"City of Garden City, Precinct 7",0,0,0,0,0,1633142000007.0
"City of Garden City, Precinct 8",0,0,0,0,0,1633142000008.0
"City of Garden City, Precinct 9",0,0,0,0,0,1633142000009.0
"City of Garden City, Precinct 10",0,0,0,0,0,1633142000010.0
"City of Gibraltar, Precinct 1",0,0,0,0,0,1633202000001.0
"City of Gibraltar, Precinct 2",0,0,0,0,0,1633202000002.0
"Grosse Ile Township, Precinct 1",0,0,0,0,0,1633542000001.0
"Grosse Ile Township, Precinct 2",0,0,0,0,0,1633542000002.0
"Grosse Ile Township, Precinct 3",0,0,0,0,0,1633542000003.0
"City of Grosse Pointe, Precinct 1",0,0,0,0,0,1633548000001.0
"City of Grosse Pointe, Precinct 2",0,0,0,0,0,1633548000002.0
"City of Grosse Pointe Farms, Precinct 1",0,0,0,0,0,1633552000001.0
"City of Grosse Pointe Farms, Precinct 2",0,0,0,0,0,1633552000002.0
"City of Grosse Pointe Park, Precinct 1",0,0,0,0,0,1633554000001.0
"City of Grosse Pointe Park, Precinct 2",0,0,0,0,0,1633554000002.0
"City of Grosse Pointe Park, Precinct 4",0,0,0,0,0,1633554000004.0
"City of Grosse Pointe Park, Precinct 5",0,0,0,0,0,1633554000005.0
"City of Grosse Pointe Park, Precinct 6",0,0,0,0,0,1633554000006.0
"City of Grosse Pointe Park, Precinct 7",0,0,0,0,0,1633554000007.0
"The Village of Grosse Pointe Shores, a Michigan City, Precinct 1",0,0,0,0,0,1638245300001.0
"The Village of Grosse Pointe Shores, a Michigan City, Precinct 2 MACOMB",0,0,0,0,0,
"City of Grosse Pointe Woods, Precinct 1",0,0,0,0,0,1633558000001.0
"City of Grosse Pointe Woods, Precinct 2",0,0,0,0,0,1633558000002.0
"City of Grosse Pointe Woods, Precinct 3",0,0,0,0,0,1633558000003.0
"City of Hamtramck, Precinct 1",0,0,0,0,0,1633628000001.0
"City of Hamtramck, Precinct 2",0,0,0,0,0,1633628000002.0
"City of Hamtramck, Precinct 3",0,0,0,0,0,1633628000003.0
"City of Hamtramck, Precinct 4",0,0,0,0,0,1633628000004.0
"City of Hamtramck, Precinct 5",0,0,0,0,0,1633628000005.0
"City of Harper Woods, Precinct 1",0,0,0,0,0,1633670000001.0
"City of Harper Woods, Precinct 2",0,0,0,0,0,1633670000002.0
"City of Harper Woods, Precinct 3",0,0,0,0,0,1633670000003.0
"City of Highland Park, Precinct 1",0,0,0,0,0,1633818000001.0
"City of Highland Park, Precinct 2",0,0,0,0,0,1633818000002.0
"City of Highland Park, Precinct 3",0,0,0,0,0,1633818000003.0
"City of Highland Park, Precinct 4",0,0,0,0,0,1633818000004.0
"City of Highland Park, Precinct 5",0,0,0,0,0,1633818000005.0
"City of Highland Park, Precinct 6",0,0,0,0,0,1633818000006.0
"Charter Township of Huron, Precinct 1",0,0,0,0,0,1634004000001.0
"Charter Township of Huron, Precinct 2",0,0,0,0,0,1634004000002.0
"Charter Township of Huron, Precinct 3",0,0,0,0,0,1634004000003.0
"Charter Township of Huron, Precinct 4",0,0,0,0,0,1634004000004.0
"City of Inkster, District 1 Precinct 1",0,0,0,0,0,1634068001001.0
"City of Inkster, District 1 Precinct 2",0,0,0,0,0,1634068001002.0
"City of Inkster, District 2 Precinct 1",0,0,0,0,0,1634068002001.0
"City of Inkster, District 2 Precinct 2",0,0,0,0,0,1634068002002.0
"City of Inkster, District 3 Precinct 1",0,0,0,0,0,1634068003001.0
"City of Inkster, District 3 Precinct 2",0,0,0,0,0,1634068003002.0
"City of Inkster, District 4 Precinct 1",0,0,0,0,0,1634068004001.0
"City of Inkster, District 4 Precinct 2",0,0,0,0,0,1634068004002.0
"City of Inkster, District 5 Precinct 1",0,0,0,0,0,1634068005001.0
"City of Inkster, District 6 Precinct 1",0,0,0,0,0,1634068006001.0
"City of Inkster, District 6 Precinct 2",0,0,0,0,0,1634068006002.0
"City of Lincoln Park, Precinct 1",0,0,0,0,0,1634780000001.0
"City of Lincoln Park, Precinct 3",0,0,0,0,0,1634780000003.0
"City of Lincoln Park, Precinct 5",0,0,0,0,0,1634780000005.0
"City of Lincoln Park, Precinct 7",0,0,0,0,0,1634780000007.0
"City of Lincoln Park, Precinct 9",0,0,0,0,0,1634780000009.0
"City of Lincoln Park, Precinct 11",0,0,0,0,0,1634780000011.0
"City of Livonia, Precinct 1",0,0,0,0,0,1634900000001.0
"City of Livonia, Precinct 2",0,0,0,0,0,1634900000002.0
"City of Livonia, Precinct 3",0,0,0,0,0,1634900000003.0
"City of Livonia, Precinct 4",0,0,0,0,0,1634900000004.0
"City of Livonia, Precinct 5",0,0,0,0,0,1634900000005.0
"City of Livonia, Precinct 6",0,0,0,0,0,1634900000006.0
"City of Livonia, Precinct 7",0,0,0,0,0,1634900000007.0
"City of Livonia, Precinct 8",0,0,0,0,0,1634900000008.0
"City of Livonia, Precinct 9",0,0,0,0,0,1634900000009.0
"City of Livonia, Precinct 10",0,0,0,0,0,1634900000010.0
"City of Livonia, Precinct 11",0,0,0,0,0,1634900000011.0
"City of Livonia, Precinct 12",0,0,0,0,0,1634900000012.0
"City of Livonia, Precinct 13",0,0,0,0,0,1634900000013.0
"City of Livonia, Precinct 14",0,0,0,0,0,1634900000014.0
"City of Livonia, Precinct 15",0,0,0,0,0,1634900000015.0
"City of Livonia, Precinct 16",0,0,0,0,0,1634900000016.0
"City of Livonia, Precinct 17",0,0,0,0,0,1634900000017.0
"City of Livonia, Precinct 18",0,0,0,0,0,1634900000018.0
"City of Livonia, Precinct 19",0,0,0,0,0,1634900000019.0
"City of Livonia, Precinct 20",0,0,0,0,0,1634900000020.0
"City of Livonia, Precinct 21",0,0,0,0,0,1634900000021.0
"City of Livonia, Precinct 22",0,0,0,0,0,1634900000022.0
"City of Livonia, Precinct 23",0,0,0,0,0,1634900000023.0
"City of Livonia, Precinct 24",0,0,0,0,0,1634900000024.0
"City of Livonia, Precinct 25",0,0,0,0,0,1634900000025.0
"City of Livonia, Precinct 26",0,0,0,0,0,1634900000026.0
"City of Melvindale, Precinct 1",0,0,0,0,0,1635294000001.0
"City of Melvindale, Precinct 2",0,0,0,0,0,1635294000002.0
"City of Melvindale, Precinct 3",0,0,0,0,0,1635294000003.0
"City of Melvindale, Precinct 4",0,0,0,0,0,1635294000004.0
"City of Melvindale, Precinct 5",0,0,0,0,0,1635294000005.0
"City of Northville, Precinct 1",0,0,0,0,0,1635898000001.0
"Charter Township of Northville, Precinct 1",0,0,0,0,0,1635900000001.0
"Charter Township of Northville, Precinct 2",0,0,0,0,0,1635900000002.0
"Charter Township of Northville, Precinct 3",0,0,0,0,0,1635900000003.0
"Charter Township of Northville, Precinct 4",0,0,0,0,0,1635900000004.0
"Charter Township of Northville, Precinct 5",0,0,0,0,0,1635900000005.0
"Charter Township of Northville, Precinct 6",0,0,0,0,0,1635900000006.0
"Charter Township of Northville, Precinct 7",0,0,0,0,0,1635900000007.0
"Charter Township of Northville, Precinct 8",0,0,0,0,0,1635900000008.0
"Charter Township of Northville, Precinct 9",0,0,0,0,0,1635900000009.0
"Charter Township of Northville, Precinct 10",0,0,0,0,0,1635900000010.0
"City of Plymouth, Precinct 1",0,0,0,0,0,1636506000001.0
"City of Plymouth, Precinct 2",0,0,0,0,0,1636506000002.0
"City of Plymouth, Precinct 3",0,0,0,0,0,1636506000003.0
"City of Plymouth, Precinct 4",0,0,0,0,0,1636506000004.0
"Plymouth Township, Precinct 1",0,0,0,0,0,1636508000001.0
"Plymouth Township, Precinct 2",0,0,0,0,0,1636508000002.0
"Plymouth Township, Precinct 3",0,0,0,0,0,1636508000003.0
"Plymouth Township, Precinct 4",0,0,0,0,0,1636508000004.0
"Plymouth Township, Precinct 5",0,0,0,0,0,1636508000005.0
"Plymouth Township, Precinct 6",0,0,0,0,0,1636508000006.0
"Redford Township, Precinct 1",0,0,0,0,0,1636762500001.0
"Redford Township, Precinct 2",0,0,0,0,0,1636762500002.0
"Redford Township, Precinct 3",0,0,0,0,0,1636762500003.0
"Redford Township, Precinct 4",0,0,0,0,0,1636762500004.0
"Redford Township, Precinct 5",0,0,0,0,0,1636762500005.0
"Redford Township, Precinct 6",0,0,0,0,0,1636762500006.0
"Redford Township, Precinct 7",0,0,0,0,0,1636762500007.0
"Redford Township, Precinct 8",0,0,0,0,0,1636762500008.0
"Redford Township, Precinct 9",0,0,0,0,0,1636762500009.0
"Redford Township, Precinct 10",0,0,0,0,0,1636762500010.0
"Redford Township, Precinct 11",0,0,0,0,0,1636762500011.0
"Redford Township, Precinct 12",0,0,0,0,0,1636762500012.0
"City of River Rouge, Precinct 1",0,0,0,0,0,1636876000001.0
"City of River Rouge, Precinct 2",0,0,0,0,0,1636876000002.0
"City of River Rouge, Precinct 3",0,0,0,0,0,1636876000003.0
"City of River Rouge, Precinct 4",0,0,0,0,0,1636876000004.0
"City of River Rouge, Precinct 5",0,0,0,0,0,1636876000005.0
"City of Riverview, Precinct 1",0,0,0,0,0,1636888000001.0
"City of Riverview, Precinct 2",0,0,0,0,0,1636888000002.0
"City of Riverview, Precinct 3",0,0,0,0,0,1636888000003.0
"City of Rockwood, Precinct 1",0,0,0,0,0,1636918000001.0
"City of Rockwood, Precinct 2",0,0,0,0,0,1636918000002.0
"City of Romulus, Precinct 1",0,0,0,0,0,1636942000001.0
"City of Romulus, Precinct 2",0,0,0,0,0,1636942000002.0
"City of Romulus, Precinct 3",0,0,0,0,0,1636942000003.0
"City of Romulus, Precinct 4",0,0,0,0,0,1636942000004.0
"City of Romulus, Precinct 5",0,0,0,0,0,1636942000005.0
"City of Romulus, Precinct 6",0,0,0,0,0,1636942000006.0
"City of Romulus, Precinct 7",0,0,0,0,0,1636942000007.0
"City of Romulus, Precinct 8",0,0,0,0,0,1636942000008.0
"City of Romulus, Precinct 9",0,0,0,0,0,1636942000009.0
"City of Romulus, Precinct 10",0,0,0,0,0,1636942000010.0
"City of Southgate, Precinct 1",0,0,0,0,0,1637496000001.0
"City of Southgate, Precinct 2",0,0,0,0,0,1637496000002.0
"City of Southgate, Precinct 3",0,0,0,0,0,1637496000003.0
"City of Southgate, Precinct 4",0,0,0,0,0,1637496000004.0
"City of Southgate, Precinct 5",0,0,0,0,0,1637496000005.0
"Township of Sumpter, Precinct 1",0,0,0,0,0,1637736000001.0
"Township of Sumpter, Precinct 2",0,0,0,0,0,1637736000002.0
"Township of Sumpter, Precinct 3",0,0,0,0,0,1637736000003.0
"Township of Sumpter, Precinct 4",0,0,0,0,0,1637736000004.0
"City of Taylor, Precinct 1",0,0,0,0,0,1637900000001.0
"City of Taylor, Precinct 2",0,0,0,0,0,1637900000002.0
"City of Taylor, Precinct 3",0,0,0,0,0,1637900000003.0
"City of Taylor, Precinct 4",0,0,0,0,0,1637900000004.0
"City of Taylor, Precinct 5",0,0,0,0,0,1637900000005.0
"City of Taylor, Precinct 6",0,0,0,0,0,1637900000006.0
"City of Taylor, Precinct 7",0,0,0,0,0,1637900000007.0
"City of Taylor, Precinct 8",0,0,0,0,0,1637900000008.0
"City of Taylor, Precinct 9",0,0,0,0,0,1637900000009.0
"City of Taylor, Precinct 10",0,0,0,0,0,1637900000010.0
"City of Taylor, Precinct 11",0,0,0,0,0,1637900000011.0
"City of Taylor, Precinct 12",0,0,0,0,0,1637900000012.0
"City of Taylor, Precinct 13",0,0,0,0,0,1637900000013.0
"City of Taylor, Precinct 14",0,0,0,0,0,1637900000014.0
"City of Taylor, Precinct 15",0,0,0,0,0,1637900000015.0
"City of Trenton, Precinct 1",0,0,0,0,0,1638042000001.0
"City of Trenton, Precinct 2",0,0,0,0,0,1638042000002.0
"City of Trenton, Precinct 3",0,0,0,0,0,1638042000003.0
"City of Trenton, Precinct 4",0,0,0,0,0,1638042000004.0
"Van Buren Township, Precinct 1",0,0,0,0,0,1638166000001.0
"Van Buren Township, Precinct 2",0,0,0,0,0,1638166000002.0
"Van Buren Township, Precinct 3",0,0,0,0,0,1638166000003.0
"Van Buren Township, Precinct 4",0,0,0,0,0,1638166000004.0
"Van Buren Township, Precinct 5",0,0,0,0,0,1638166000005.0
"Van Buren Township, Precinct 6",0,0,0,0,0,1638166000006.0
"Van Buren Township, Precinct 7",0,0,0,0,0,1638166000007.0
"City of Wayne, Precinct 1",0,0,0,0,0,1638494000001.0
"City of Wayne, Precinct 2",0,0,0,0,0,1638494000002.0
"City of Wayne, Precinct 3",0,0,0,0,0,1638494000003.0
"City of Westland, Precinct 1",0,0,0,0,0,1638600000001.0
"City of Westland, Precinct 2",0,0,0,0,0,1638600000002.0
"City of Westland, Precinct 3",0,0,0,0,0,1638600000003.0
"City of Westland, Precinct 4",0,0,0,0,0,1638600000004.0
"City of Westland, Precinct 5",0,0,0,0,0,1638600000005.0
"City of Westland, Precinct 6",0,0,0,0,0,1638600000006.0
"City of Westland, Precinct 7",0,0,0,0,0,1638600000007.0
"City of Westland, Precinct 8",0,0,0,0,0,1638600000008.0
"City of Westland, Precinct 9",0,0,0,0,0,1638600000009.0
"City of Westland, Precinct 10",0,0,0,0,0,1638600000010.0
"City of Westland, Precinct 11",0,0,0,0,0,1638600000011.0
"City of Westland, Precinct 12",0,0,0,0,0,1638600000012.0
"City of Westland, Precinct 13",0,0,0,0,0,1638600000013.0
"City of Westland, Precinct 14",0,0,0,0,0,1638600000014.0
"City of Westland, Precinct 15",0,0,0,0,0,1638600000015.0
"City of Westland, Precinct 16",0,0,0,0,0,1638600000016.0
"City of Westland, Precinct 17",0,0,0,0,0,1638600000017.0
"City of Westland, Precinct 28",0,0,0,0,0,1638600000028.0
"City of Woodhaven, Precinct 1",0,0,0,0,0,1638838000001.0
"City of Woodhaven, Precinct 2",0,0,0,0,0,1638838000002.0
"City of Woodhaven, Precinct 3",0,0,0,0,0,1638838000003.0
"City of Woodhaven, Precinct 4",0,0,0,0,0,1638838000004.0
"City of Wyandotte, Precinct 1",0,0,0,0,0,1638890000001.0
"City of Wyandotte, Precinct 2",0,0,0,0,0,1638890000002.0
"City of Wyandotte, Precinct 3",0,0,0,0,0,1638890000003.0
"City of Wyandotte, Precinct 4",0,0,0,0,0,1638890000004.0
"City of Wyandotte, Precinct 5",0,0,0,0,0,1638890000005.0
